,Flow_IAT_Std_label,Bwd_Packet_Length_Min,Subflow_Fwd_Bytes,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Duration,Flow_IAT_Std,Init_Win_bytes_forward,Bwd_Packets/s,PSH_Flag_Count,Average_Packet_Size
15768,0.0,6.0,6.0,6.0,6.0,0.0,37.0,0.0,255.0,27027.027,0,9.0
15769,1380378.8,0.0,390.0,390.0,48.75,922.5688,5083254.0,1380378.8,8192.0,0.9836219,1,315.84616
15770,79333.92,0.0,710.0,710.0,177.5,1754.8314,365528.0,79333.92,29200.0,16.414612,1,1230.5
15771,44389.84,0.0,363.0,363.0,121.0,1946.2748,146744.0,44389.84,29200.0,47.70212,1,1195.8
15772,47308.754,0.0,393.0,393.0,131.0,1754.8314,147526.0,47308.754,29200.0,40.670795,1,1332.0
15773,24400000.0,0.0,315.0,315.0,52.5,1946.2748,84588296.0,24400000.0,251.0,0.08275376,0,916.1539
15774,23500000.0,0.0,352.0,352.0,44.0,2537.82,85889820.0,23500000.0,251.0,0.069856934,0,853.3571
15775,25990.469,0.0,375.0,375.0,125.0,2182.4683,77426.0,25990.469,29200.0,77.49335,1,1330.0
15776,27500000.0,0.0,376.0,376.0,53.714287,2120.7322,100334940.0,27500000.0,0.0,0.06976632,0,855.5
15777,47673.0,0.0,324.0,324.0,108.0,1977.8129,147678.0,47673.0,29200.0,40.628937,1,1324.3334
15778,428551.34,0.0,26.0,26.0,8.666667,5795.5005,1052659.0,428551.34,8192.0,3.799901,1,1661.8572
15779,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,251.0,0.0,0,0.0
15780,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,251.0,0.0,0,0.0
15781,47703.133,0.0,295.0,295.0,98.333336,2181.0083,147464.0,47703.133,29200.0,40.687897,1,1321.1111
15782,28400000.0,0.0,394.0,394.0,56.285713,1754.8314,98302630.0,28400000.0,251.0,0.061036006,0,922.2308
15783,1009322.94,0.0,30.0,30.0,6.0,0.0,2019967.0,1009322.94,256.0,0.0,0,7.2
15784,341796.16,0.0,26.0,26.0,8.666667,4413.202,906939.0,341796.16,8192.0,5.51305,1,1454.125
15785,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,251.0,0.0,0,0.0
15786,312780.84,0.0,370.0,370.0,92.5,1757.579,1140608.0,312780.84,29200.0,6.137078,1,1087.7273
15787,47053.305,0.0,366.0,366.0,122.0,2362.7815,144729.0,47053.305,29200.0,41.45679,1,1329.0
15788,46294.4,0.0,367.0,367.0,122.333336,2181.0083,144564.0,46294.4,29200.0,41.50411,1,1329.1111
15789,50832.984,0.0,370.0,370.0,123.333336,3003.1711,150522.0,50832.984,29200.0,33.217735,1,1495.625
15790,312878.94,0.0,372.0,372.0,93.0,1547.7377,1147623.0,312878.94,29200.0,6.099564,1,1087.909
15791,21800000.0,0.0,1362.0,1362.0,136.2,2181.0083,85487230.0,21800000.0,251.0,0.070185915,0,809.8125
15792,0.0,118.0,54.0,54.0,54.0,0.0,30688.0,0.0,-1.0,32.586025,0,113.0
15793,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,251.0,0.0,0,0.0
15794,22692.059,0.0,364.0,364.0,121.333336,2196.7314,72484.0,22692.059,29200.0,68.98074,1,1494.875
15795,46384.395,0.0,419.0,419.0,139.66667,1754.8314,140477.0,46384.395,29200.0,42.711617,1,1334.8889
15796,50934.098,0.0,320.0,320.0,106.666664,3633.797,146522.0,50934.098,29200.0,34.12457,1,1489.375
15797,285261.4,0.0,1035.0,1035.0,172.5,1757.579,1565454.0,285261.4,29200.0,4.471546,1,971.53845
15798,27700000.0,0.0,322.0,322.0,53.666668,2046.6735,100055820.0,27700000.0,0.0,0.07995537,0,851.6429
15799,46590.797,0.0,333.0,333.0,111.0,2362.7815,147640.0,46590.797,29200.0,40.639393,1,1325.3334
15800,27600000.0,0.0,392.0,392.0,49.0,2181.0083,99538660.0,27600000.0,274.0,0.060278088,0,856.2143
15801,25900000.0,0.0,337.0,337.0,56.166668,3003.1711,81963000.0,25900000.0,251.0,0.061003137,0,1084.7273
15802,25323484.0,48.0,192.0,192.0,48.0,0.0,67000050.0,25323484.0,-1.0,0.05970145,0,54.0
15803,50858.203,0.0,372.0,372.0,124.0,3331.6382,150523.0,50858.203,29200.0,33.217514,1,1495.875
15804,25500000.0,0.0,318.0,318.0,45.42857,3774.2375,84641240.0,25500000.0,251.0,0.05907286,0,992.75
15805,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,251.0,0.0,0,0.0
15806,78896.484,0.0,610.0,610.0,152.5,1754.8314,362507.0,78896.484,29200.0,16.551405,1,1220.5
15807,44052.42,0.0,298.0,298.0,99.333336,1946.2748,144809.0,44052.42,29200.0,48.33954,1,1189.3
15808,48421.996,0.0,361.0,361.0,120.333336,2845.8357,149430.0,48421.996,29200.0,40.15258,1,1328.4445
15809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.0,0.0,0,0.0
15810,15517.026,0.0,559.0,559.0,55.9,714.3337,149526.0,15517.026,29200.0,46.8146,1,216.70589
15811,12755519.0,0.0,1245.0,1245.0,56.590908,450.92892,118026750.0,12755519.0,29200.0,0.1694531,1,156.28572
15812,78.48885,6.0,37.0,37.0,18.5,0.0,225.0,78.48885,980.0,4444.4443,0,24.666666
15813,0.0,0.0,12.0,12.0,6.0,0.0,6766.0,0.0,63483.0,0.0,0,9.0
15814,37975416.0,48.0,96.0,96.0,48.0,0.0,66111516.0,37975416.0,-1.0,0.030251916,0,60.0
15815,6632776.5,0.0,24.0,24.0,6.0,0.0,11489714.0,6632776.5,256.0,0.0,0,7.5
15816,33404.207,0.0,26.0,26.0,8.666667,4128.3193,111000.0,33404.207,8192.0,36.036037,1,1661.0
15817,719041.3,0.0,26.0,26.0,8.666667,4128.3193,1795049.0,719041.3,8192.0,2.2283514,1,1661.0
15818,1658717.8,0.0,24.0,24.0,6.0,0.0,2873978.0,1658717.8,256.0,0.0,0,7.5
15819,104323.96,0.0,20.0,20.0,10.0,2538.9192,277456.0,104323.96,8192.0,21.62505,1,1453.375
15820,590128.25,0.0,26.0,26.0,8.666667,3173.3738,1562267.0,590128.25,8192.0,3.2004774,1,1454.125
15821,423294.34,0.0,26.0,26.0,8.666667,5795.5005,1037797.0,423294.34,8192.0,3.8543184,1,1661.8572
15822,3108119.2,0.0,30.0,30.0,6.0,0.0,6218528.0,3108119.2,256.0,0.0,0,7.2
15823,1113807.6,0.0,893.0,893.0,81.181816,761.9015,5742325.0,1113807.6,29200.0,1.7414548,1,385.14285
15824,16709.691,2.0,426.0,426.0,142.0,1130.6682,66819.0,16709.691,8192.0,59.863213,1,386.57144
15825,185110.9,2.0,1512.0,1512.0,189.0,610.66626,1475006.0,185110.9,8192.0,6.7796335,1,309.44446
15826,0.38924947,0.0,650.0,650.0,50.0,0.0,14.0,0.38924947,-1.0,0.0,0,53.846153
15827,0.0,296.0,55.0,55.0,55.0,0.0,122757.0,0.0,-1.0,8.146175,0,203.0
15828,59.718784,60.0,88.0,88.0,44.0,0.0,170.0,59.718784,-1.0,11764.706,0,63.0
15829,38015652.0,48.0,96.0,96.0,48.0,0.0,66077270.0,38015652.0,-1.0,0.030267593,0,60.0
15830,5864.125,0.0,19897.0,19897.0,1421.2142,0.0,27683.0,5864.125,29200.0,216.73952,1,994.85
15831,0.0,94.0,56.0,56.0,56.0,0.0,30819.0,0.0,-1.0,32.447517,0,103.0
15832,4264898.5,0.0,654.0,654.0,46.714287,171.15727,61206644.0,4264898.5,29200.0,0.19605714,1,54.653847
15833,82.27393,56.0,80.0,80.0,40.0,0.0,153.0,82.27393,-1.0,13071.8955,0,58.0
15834,287605.72,0.0,859.0,859.0,171.8,715.6677,973277.0,287605.72,29200.0,4.109827,1,336.44446
15835,36908184.0,48.0,96.0,96.0,48.0,0.0,64036756.0,36908184.0,-1.0,0.031232063,0,60.0
15836,2517955.5,0.0,12.0,12.0,3.0,0.0,5686834.0,2517955.5,8192.0,0.35168955,1,2.0
15837,41825.676,6.0,0.0,0.0,0.0,0.0,83730.0,41825.676,349.0,35.829453,0,3.6
15838,0.0,0.0,59.0,59.0,29.5,0.0,17.0,0.0,365.0,0.0,0,56.0
15839,3446883.2,0.0,1344.0,1344.0,96.0,719.60126,32011260.0,3446883.2,8192.0,0.28115106,1,288.91306
15840,0.0,114.0,50.0,50.0,50.0,0.0,30893.0,0.0,-1.0,32.369793,0,107.0
15841,3915201.5,0.0,1249.0,1249.0,44.607143,725.01776,115732090.0,3915201.5,29200.0,0.28514132,1,447.68854
15842,0.0,0.0,61.0,61.0,30.5,0.0,2.0,0.0,360.0,0.0,0,58.0
15843,0.0,6.0,6.0,6.0,6.0,0.0,7.0,0.0,2053.0,142857.14,0,9.0
15844,48534.36,0.0,1400.0,1400.0,233.33333,1295.3984,407453.0,48534.36,8192.0,12.271354,1,475.0909
15845,1458288.2,0.0,352.0,352.0,39.11111,797.9516,5472445.0,1458288.2,29200.0,0.9136684,1,239.21428
15846,0.0,0.0,12.0,12.0,6.0,0.0,4.0,0.0,913.0,0.0,0,9.0
15847,134.8909,0.0,486.0,486.0,69.42857,128.17175,570.0,134.8909,8192.0,7017.544,1,84.545456
15848,46351.77,0.0,363.0,363.0,121.0,1757.579,151676.0,46351.77,29200.0,46.151005,1,1195.8
15849,44684.496,0.0,396.0,396.0,132.0,2118.2273,149484.0,44684.496,29200.0,46.827755,1,1199.1
15850,21900000.0,0.0,380.0,380.0,42.22222,1754.8314,82119210.0,21900000.0,251.0,0.07306451,0,798.3333
15851,47353.086,0.0,393.0,393.0,131.0,3384.303,146572.0,47353.086,29200.0,40.935513,1,1332.0
15852,312110.8,0.0,714.0,714.0,142.8,1754.8314,1355463.0,312110.8,29200.0,4.426532,1,1119.0
15853,27600000.0,0.0,660.0,660.0,82.5,1754.8314,99733800.0,27600000.0,251.0,0.060160145,0,875.3571
15854,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,274.0,0.0,0,0.0
15855,28700000.0,0.0,391.0,391.0,43.444443,4095.5662,99536640.0,28700000.0,251.0,0.040186208,0,922.0
15856,348052.06,0.0,26.0,26.0,8.666667,4413.202,922105.0,348052.06,8192.0,5.422376,1,1454.125
15857,70417.695,0.0,26.0,26.0,8.666667,3327.7698,187450.0,70417.695,8192.0,26.67378,1,1454.125
15858,51670.07,0.0,309.0,309.0,103.0,3331.6382,150568.0,51670.07,29200.0,33.20759,1,1488.0
15859,25600000.0,0.0,321.0,321.0,53.5,2362.7815,85039090.0,25600000.0,251.0,0.07055579,0,993.0
15860,341876.44,0.0,26.0,26.0,8.666667,3327.7698,905592.0,341876.44,8192.0,5.5212502,1,1454.125
15861,311864.97,0.0,26.0,26.0,8.666667,2177.345,885003.0,311864.97,8192.0,6.779638,1,1292.5555
15862,51641.016,0.0,315.0,315.0,105.0,2178.085,157676.0,51641.016,29200.0,38.052715,1,1323.3334
15863,19000000.0,0.0,56.0,56.0,7.0,5795.5005,73275170.0,19000000.0,256.0,0.054588754,0,972.4167
15864,0.0,0.0,12.0,12.0,6.0,0.0,1.0,0.0,913.0,0.0,0,9.0
15865,0.0,165.0,101.0,101.0,101.0,0.0,472.0,0.0,-1.0,2118.644,0,183.5
15866,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
15867,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15868,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
15869,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15870,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15871,0.0,6.0,2.0,2.0,2.0,0.0,67.0,0.0,1024.0,14925.373,1,5.0
15872,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15873,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15874,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15875,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15876,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15877,0.0,6.0,2.0,2.0,2.0,0.0,81.0,0.0,1024.0,12345.679,1,5.0
15878,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
15879,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15880,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15881,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15882,6730401.0,0.0,3204.0,3204.0,133.5,635.3195,40960564.0,6730401.0,65535.0,0.34179217,1,269.3158
15883,0.0,6.0,6.0,6.0,6.0,0.0,63203.0,0.0,256.0,15.822034,0,9.0
15884,1506272.9,0.0,372.0,372.0,46.5,784.0083,5477225.0,1506272.9,8192.0,0.912871,1,280.53845
15885,91.79869,79.0,94.0,94.0,47.0,0.0,168.0,91.79869,-1.0,11904.762,0,74.75
15886,2579855.8,2.0,1008.0,1008.0,144.0,736.38324,10108941.0,2579855.8,8192.0,0.890301,1,435.75
15887,4344176.5,0.0,1578.0,1578.0,65.75,606.8182,117373960.0,4344176.5,29200.0,0.17891532,1,192.91112
15888,86.81782,68.0,72.0,72.0,36.0,0.0,223.0,86.81782,-1.0,8968.61,0,61.0
15889,15372125.0,0.0,858.0,858.0,61.285713,504.4464,117929250.0,15372125.0,8192.0,0.12719491,1,181.75862
15890,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15891,0.0,6.0,2.0,2.0,2.0,0.0,59.0,0.0,1024.0,16949.152,1,5.0
15892,0.0,6.0,2.0,2.0,2.0,0.0,48.0,0.0,1024.0,20833.334,1,5.0
15893,0.0,6.0,2.0,2.0,2.0,0.0,50.0,0.0,1024.0,20000.0,1,5.0
15894,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15895,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15896,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
15897,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
15898,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
15899,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15900,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
15901,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15902,0.0,6.0,2.0,2.0,2.0,0.0,43.0,0.0,1024.0,23255.814,1,5.0
15903,16300000.0,0.0,62.0,62.0,6.888889,1757.7899,70991810.0,16300000.0,256.0,0.08451679,0,777.93335
15904,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15905,0.0,6.0,2.0,2.0,2.0,0.0,53.0,0.0,1024.0,18867.924,1,5.0
15906,20300000.0,0.0,56.0,56.0,7.0,3022.508,71988790.0,20300000.0,256.0,0.06945526,0,897.1539
15907,0.0,6.0,2.0,2.0,2.0,0.0,49.0,0.0,1024.0,20408.164,1,5.0
15908,19000000.0,0.0,56.0,56.0,7.0,5795.5005,71088160.0,19000000.0,256.0,0.05626816,0,972.4167
15909,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
15910,18800000.0,0.0,62.0,62.0,6.888889,3327.7698,70799496.0,18800000.0,256.0,0.070621975,0,833.9286
15911,12396.303,0.0,26.0,26.0,8.666667,3022.508,51366.0,12396.303,8192.0,97.34065,1,1453.375
15912,34494.664,0.0,26.0,26.0,8.666667,4871.8257,107359.0,34494.664,8192.0,37.25817,1,1661.0
15913,276.08646,0.0,62.0,62.0,10.333333,2628.8833,2088.0,276.08646,29200.0,2394.636,1,1058.0
15914,367614.22,0.0,26.0,26.0,8.666667,2177.345,1040899.0,367614.22,8192.0,5.764248,1,1292.5555
15915,110297.29,0.0,26.0,26.0,8.666667,4413.202,292618.0,110297.29,8192.0,17.087124,1,1454.125
15916,112076.85,0.0,26.0,26.0,8.666667,1757.7899,345037.0,112076.85,8192.0,17.389439,1,1291.8889
15917,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15918,1567647.0,0.0,703.0,703.0,117.166664,456.9236,5024211.0,1567647.0,29200.0,0.99518114,1,192.45454
15919,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15920,0.0,6.0,2.0,2.0,2.0,0.0,45.0,0.0,1024.0,22222.223,1,5.0
15921,17800000.0,0.0,62.0,62.0,6.888889,2436.833,71223260.0,17800000.0,256.0,0.070201784,0,833.5
15922,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
15923,0.0,6.0,2.0,2.0,2.0,0.0,43.0,0.0,1024.0,23255.814,1,5.0
15924,720575.9,0.0,26.0,26.0,8.666667,4128.3193,1781918.0,720575.9,8192.0,2.2447722,1,1661.0
15925,0.0,6.0,2.0,2.0,2.0,0.0,53.0,0.0,1024.0,18867.924,1,5.0
15926,309774.34,0.0,26.0,26.0,8.666667,2436.833,848061.0,309774.34,8192.0,5.8958025,1,1453.375
15927,0.0,6.0,2.0,2.0,2.0,0.0,54.0,0.0,1024.0,18518.518,1,5.0
15928,4788703.0,0.0,24.0,24.0,6.0,0.0,8295105.0,4788703.0,256.0,0.0,0,7.5
15929,0.0,6.0,2.0,2.0,2.0,0.0,45.0,0.0,1024.0,22222.223,1,5.0
15930,117141.41,0.0,26.0,26.0,8.666667,4413.202,311276.0,117141.41,8192.0,16.062916,1,1454.125
15931,14518.983,0.0,26.0,26.0,8.666667,2436.833,46171.0,14518.983,8192.0,108.29308,1,1453.375
15932,0.0,6.0,2.0,2.0,2.0,0.0,121.0,0.0,1024.0,8264.463,1,5.0
15933,0.0,6.0,2.0,2.0,2.0,0.0,68.0,0.0,1024.0,14705.883,1,5.0
15934,351714.25,0.0,26.0,26.0,8.666667,1495.7224,1002965.0,351714.25,8192.0,5.9822626,1,1291.8889
15935,314447.44,0.0,26.0,26.0,8.666667,2538.9192,891360.0,314447.44,8192.0,6.731287,1,1292.5555
15936,720733.56,0.0,26.0,26.0,8.666667,4871.8257,1781355.0,720733.56,8192.0,2.2454817,1,1661.0
15937,4027566.2,0.0,30.0,30.0,6.0,0.0,8057802.0,4027566.2,256.0,0.0,0,7.2
15938,96114.055,0.0,26.0,26.0,8.666667,4128.3193,266376.0,96114.055,8192.0,15.016368,1,1661.0
15939,439546.44,0.0,26.0,26.0,8.666667,2436.833,1185834.0,439546.44,8192.0,4.2164416,1,1453.375
15940,11574.099,0.0,26.0,26.0,8.666667,4128.3193,42385.0,11574.099,8192.0,94.37301,1,1661.0
15941,2634144.0,0.0,30.0,30.0,6.0,0.0,5270472.0,2634144.0,256.0,0.0,0,7.2
15942,0.0,0.0,7.0,7.0,3.5,0.0,1.0,0.0,237.0,0.0,0,7.0
15943,28700000.0,0.0,363.0,363.0,51.857143,1754.8314,99444950.0,28700000.0,251.0,0.060334887,0,919.8461
15944,30600000.0,0.0,389.0,389.0,77.8,2120.7322,101545576.0,30600000.0,0.0,0.06893457,0,999.1667
15945,0.0,6.0,2.0,2.0,2.0,0.0,65.0,0.0,1024.0,15384.615,1,5.0
15946,18157.225,0.0,308.0,308.0,102.666664,2695.6392,61416.0,18157.225,29200.0,97.69441,1,1322.5555
15947,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15948,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
15949,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15950,0.0,6.0,2.0,2.0,2.0,0.0,41.0,0.0,1024.0,24390.244,1,5.0
15951,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
15952,88596.195,0.0,939.0,939.0,156.5,2178.085,568441.0,88596.195,28960.0,10.555185,1,1044.5
15953,2412461.5,0.0,1433.0,1433.0,159.22223,730.24536,11683562.0,2412461.5,29200.0,0.770313,1,401.27777
15954,0.0,6.0,2.0,2.0,2.0,0.0,25.0,0.0,1024.0,40000.0,1,5.0
15955,23400000.0,0.0,419.0,419.0,52.375,2537.82,87490850.0,23400000.0,274.0,0.0685786,0,858.1429
15956,0.0,0.0,0.0,0.0,0.0,0.0,983.0,0.0,251.0,0.0,0,0.0
15957,0.0,6.0,2.0,2.0,2.0,0.0,60.0,0.0,1024.0,16666.666,1,5.0
15958,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,274.0,0.0,0,0.0
15959,45771.234,0.0,376.0,376.0,125.333336,1757.579,147788.0,45771.234,29200.0,47.365143,1,1197.1
15960,30000000.0,0.0,367.0,367.0,61.166668,2695.6392,99532770.0,30000000.0,251.0,0.060281657,0,996.8333
15961,48250.527,0.0,348.0,348.0,116.0,3331.6382,142460.0,48250.527,29200.0,35.097572,1,1492.875
15962,22600000.0,0.0,758.0,758.0,84.22222,2181.0083,84774080.0,22600000.0,274.0,0.07077635,0,823.5333
15963,23400000.0,0.0,298.0,298.0,37.25,2179.547,84519280.0,23400000.0,274.0,0.07098972,0,849.5
15964,25500000.0,0.0,302.0,302.0,50.333332,2181.0083,84638060.0,25500000.0,274.0,0.07089009,0,991.4167
15965,75152.06,0.0,758.0,758.0,189.5,2181.0083,343496.0,75152.06,29200.0,17.467453,1,1235.3
15966,51319.84,0.0,297.0,297.0,99.0,3331.6382,147524.0,51319.84,29200.0,33.89279,1,1486.5
15967,15411.972,0.0,26.0,26.0,8.666667,5795.5005,38667.0,15411.972,8192.0,103.44739,1,1661.8572
15968,1795805.6,0.0,24.0,24.0,6.0,0.0,3111943.0,1795805.6,256.0,0.0,0,7.5
15969,23100000.0,0.0,332.0,332.0,41.5,1754.8314,83599470.0,23100000.0,274.0,0.07177079,0,851.9286
15970,496566.88,0.0,26.0,26.0,8.666667,3173.3738,1315485.0,496566.88,8192.0,3.8008795,1,1454.125
15971,2829252.5,0.0,24.0,24.0,6.0,0.0,4901921.0,2829252.5,256.0,0.0,0,7.5
15972,20800000.0,0.0,56.0,56.0,7.0,2436.833,73398770.0,20800000.0,256.0,0.06812103,0,897.1539
15973,407516.28,0.0,26.0,26.0,8.666667,1757.7899,1166867.0,407516.28,8192.0,5.141974,1,1291.8889
15974,21033.326,0.0,26.0,26.0,8.666667,3327.7698,56763.0,21033.326,8192.0,88.08555,1,1454.125
15975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.0,0.0,0,0.0
15976,55451.29,0.0,372.0,372.0,124.0,4095.5662,150038.0,55451.29,29200.0,26.659912,1,1709.5714
15977,24100000.0,0.0,327.0,327.0,46.714287,2534.0515,84589100.0,24100000.0,251.0,0.07093112,0,917.0769
15978,32800000.0,0.0,362.0,362.0,90.5,2362.7815,98651864.0,32800000.0,0.0,0.06081994,0,1196.3
15979,44386.246,0.0,413.0,413.0,137.66667,2118.2273,146698.0,44386.246,29200.0,47.71708,1,1200.8
15980,86.53516,6.0,76.0,76.0,25.333334,0.0,254.0,86.53516,197.0,7874.0156,0,26.6
15981,30200000.0,0.0,332.0,332.0,66.4,2566.8853,100246810.0,30200000.0,0.0,0.06982766,0,994.4167
15982,48394.43,0.0,341.0,341.0,113.666664,1754.8314,151527.0,48394.43,29200.0,39.596905,1,1326.2222
15983,51345.23,0.0,356.0,356.0,118.666664,3774.2375,149748.0,51345.23,29200.0,33.389427,1,1493.875
15984,48780.234,0.0,372.0,372.0,124.0,1754.8314,149440.0,48780.234,29200.0,40.149895,1,1329.6666
15985,26500000.0,0.0,326.0,326.0,54.333332,3170.4038,84045190.0,26500000.0,274.0,0.059491802,0,1083.7273
15986,15544.623,0.0,26.0,26.0,8.666667,2558.3962,44731.0,15544.623,8192.0,134.13516,1,1292.5555
15987,2787291.2,0.0,30.0,30.0,6.0,0.0,5576389.0,2787291.2,256.0,0.0,0,7.2
15988,622830.75,0.0,24.0,24.0,6.0,0.0,1079730.0,622830.75,256.0,0.0,0,7.5
15989,3722273.2,0.0,24.0,24.0,6.0,0.0,6448146.0,3722273.2,256.0,0.0,0,7.5
15990,17088.504,0.0,26.0,26.0,8.666667,2177.345,49520.0,17088.504,8192.0,121.16317,1,1292.5555
15991,3434868.8,0.0,2823.0,2823.0,12.064102,986.16394,117824670.0,3434868.8,8192.0,2.8686693,1,1131.8776
15992,0.70710677,0.0,31.0,31.0,10.333333,0.0,5.0,0.70710677,75.0,0.0,0,10.333333
15993,4423479.5,0.0,1446.0,1446.0,65.72727,442.97485,115911620.0,4423479.5,8192.0,0.18117252,1,134.09302
15994,2663932.5,0.0,1091.0,1091.0,155.85715,601.3523,10180045.0,2663932.5,8192.0,0.7858511,1,270.8
15995,329565.1,163.0,88.0,88.0,44.0,0.0,570834.0,329565.1,-1.0,3.5036457,0,114.5
15996,2993248.0,0.0,12.0,12.0,4.0,0.0,5232562.0,2993248.0,8192.0,0.19111097,1,3.0
15997,38071856.0,48.0,96.0,96.0,48.0,0.0,66029176.0,38071856.0,-1.0,0.03028964,0,60.0
15998,89865.71,0.0,951.0,951.0,190.2,1754.8314,561441.0,89865.71,29200.0,10.686787,1,1140.5454
15999,25300000.0,0.0,345.0,345.0,57.5,1754.8314,84147096.0,25300000.0,251.0,0.07130371,0,995.0
16000,47296.633,0.0,366.0,366.0,122.0,2695.6392,149595.0,47296.633,29200.0,40.10829,1,1329.0
16001,24500000.0,0.0,353.0,353.0,50.42857,3506.0217,85042570.0,24500000.0,0.0,0.0705529,0,919.53845
16002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,251.0,0.0,0,0.0
16003,29700000.0,0.0,400.0,400.0,80.0,1547.7377,99686060.0,29700000.0,0.0,0.07022045,0,1000.0833
16004,29900000.0,0.0,377.0,377.0,75.4,2566.8853,99324744.0,29900000.0,0.0,0.07047589,0,998.1667
16005,44679.445,0.0,326.0,326.0,108.666664,1547.7377,146646.0,44679.445,29200.0,47.733997,1,1192.1
16006,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
16007,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
16008,0.0,6.0,2.0,2.0,2.0,0.0,121.0,0.0,1024.0,8264.463,1,5.0
16009,0.0,6.0,2.0,2.0,2.0,0.0,72.0,0.0,1024.0,13888.889,1,5.0
16010,0.0,6.0,2.0,2.0,2.0,0.0,114.0,0.0,1024.0,8771.93,1,5.0
16011,3733134.5,0.0,30.0,30.0,6.0,0.0,7468945.0,3733134.5,256.0,0.0,0,7.2
16012,13620.168,0.0,26.0,26.0,8.666667,2684.0464,54158.0,13620.168,8192.0,110.78696,1,1291.8889
16013,19200000.0,0.0,56.0,56.0,7.0,1743.6128,71771700.0,19200000.0,256.0,0.08359842,0,833.0714
16014,707847.75,0.0,320.0,320.0,64.0,3170.4038,3008444.0,707847.75,29200.0,1.6619887,1,1191.5
